sample	variable	value	purity	thresh	call	chrarm	CI95	HD_chr
IID_H196064_T01	amp_chr_9p	0	0.85	0.05882352941176471	0	chr_9p	0.0038	yes
IID_H196064_T01	amp_chr_9q	0.487	0.85	0.05882352941176471	1	chr_9q	0.004	yes
IID_H196064_T01	amp_chr_10p	0	0.85	0.05882352941176471	0	chr_10p	0.0035	no
IID_H196064_T01	amp_chr_10q	0	0.85	0.05882352941176471	0	chr_10q	0.0044	no
IID_H196064_T01	amp_chr_11p	0	0.85	0.05882352941176471	0	chr_11p	0.002	yes
IID_H196064_T01	amp_chr_11q	0	0.85	0.05882352941176471	0	chr_11q	0.002	yes
IID_H196064_T01	amp_chr_12p	0	0.85	0.05882352941176471	0	chr_12p	0.0019	no
IID_H196064_T01	amp_chr_12q	0	0.85	0.05882352941176471	0	chr_12q	0.0019	no
IID_H196064_T01	amp_chr_13q	0.02	0.85	0.05882352941176471	0	chr_13q	0.0033	no
IID_H196064_T01	amp_chr_14q	0.02	0.85	0.05882352941176471	0	chr_14q	0.0031	no
IID_H196064_T01	amp_chr_15q	0.32	0.85	0.05882352941176471	1	chr_15q	0.0035	yes
IID_H196064_T01	amp_chr_16p_BCMA	0.008	0.85	0.05882352941176471	0	chr_16p_BCMA	0.0064	no
IID_H196064_T01	amp_chr_16q	0	0.85	0.05882352941176471	0	chr_16q	0.0061	no
IID_H196064_T01	amp_chr_17p	0.661	0.85	0.05882352941176471	1	chr_17p	0.023	no
IID_H196064_T01	amp_chr_17q	0	0.85	0.05882352941176471	0	chr_17q	0.0085	no
IID_H196064_T01	amp_chr_18p	0	0.85	0.05882352941176471	0	chr_18p	0.0026	no
IID_H196064_T01	amp_chr_18q	0	0.85	0.05882352941176471	0	chr_18q	0.0026	no
IID_H196064_T01	amp_chr_19p	0.778	0.85	0.05882352941176471	1	chr_19p	0.0047	yes
IID_H196064_T01	amp_chr_19q	0	0.85	0.05882352941176471	0	chr_19q	0.0053	yes
IID_H196064_T01	amp_chr_20p	0	0.85	0.05882352941176471	0	chr_20p	0.0027	no
IID_H196064_T01	amp_chr_20q	0	0.85	0.05882352941176471	0	chr_20q	0.0027	no
IID_H196064_T01	amp_chr_21q	0	0.85	0.05882352941176471	0	chr_21q	0.0084	yes
IID_H196064_T01	amp_chr_22q	0.022	0.85	0.05882352941176471	0	chr_22q	0.0074	no
IID_H196064_T01	del_chr_1p_CDKN2C	1	0.85	0.05882352941176471	1	chr_1p_CDKN2C	0.003	no
IID_H196064_T01	del_chr_1p_EVI5	1	0.85	0.05882352941176471	1	chr_1p_EVI5	0.0049	no
IID_H196064_T01	del_chr_1p_TENT5C	0	0.85	0.05882352941176471	0	chr_1p_TENT5C	0.003	no
IID_H196064_T01	del_chr_1q	0	0.85	0.05882352941176471	0	chr_1q	0.0046	no
IID_H196064_T01	del_chr_2p	0.356	0.85	0.05882352941176471	1	chr_2p	0.0092	no
IID_H196064_T01	del_chr_2q_SP140	0	0.85	0.05882352941176471	0	chr_2q_SP140	0.0053	no
IID_H196064_T01	del_chr_3p	0.057	0.85	0.05882352941176471	0	chr_3p	0.0016	no
IID_H196064_T01	del_chr_3q_BCL6	0.057	0.85	0.05882352941176471	0	chr_3q_BCL6	0.0016	no
IID_H196064_T01	del_chr_4p_NSD2	0	0.85	0.05882352941176471	0	chr_4p_NSD2	0.002	no
IID_H196064_T01	del_chr_4q	0	0.85	0.05882352941176471	0	chr_4q	0.0033	no
IID_H196064_T01	del_chr_5p	0.02	0.85	0.05882352941176471	0	chr_5p	0.0022	no
IID_H196064_T01	del_chr_5q	0.024	0.85	0.05882352941176471	0	chr_5q	0.0017	no
IID_H196064_T01	del_chr_6p	0.006	0.85	0.05882352941176471	0	chr_6p	0.0023	no
IID_H196064_T01	del_chr_6q	0.954	0.85	0.05882352941176471	1	chr_6q	0.0026	no
IID_H196064_T01	del_chr_7p	1	0.85	0.05882352941176471	1	chr_7p	0.0051	no
IID_H196064_T01	del_chr_7q	0.036	0.85	0.05882352941176471	0	chr_7q	0.002	no
IID_H196064_T01	del_chr_8p	0	0.85	0.05882352941176471	0	chr_8p	0.0033	no
IID_H196064_T01	del_chr_8q_MYC_del	0	0.85	0.05882352941176471	0	chr_8q_MYC_del	0.002	no
IID_H196064_T01	del_chr_9p	0.032	0.85	0.05882352941176471	0	chr_9p	0.0038	no
IID_H196064_T01	del_chr_9q	0	0.85	0.05882352941176471	0	chr_9q	0.004	no
IID_H196064_T01	del_chr_10p	0.996	0.85	0.05882352941176471	1	chr_10p	0.0035	no
IID_H196064_T01	del_chr_10q	0.992	0.85	0.05882352941176471	1	chr_10q	0.0044	no
IID_H196064_T01	del_chr_11p	0.085	0.85	0.05882352941176471	1	chr_11p	0.002	no
IID_H196064_T01	del_chr_11q_BIRC2	0.085	0.85	0.05882352941176471	1	chr_11q_BIRC2	0.002	no
IID_H196064_T01	del_chr_12p	0.082	0.85	0.05882352941176471	1	chr_12p	0.0019	no
IID_H196064_T01	del_chr_12q	0.082	0.85	0.05882352941176471	1	chr_12q	0.0019	no
IID_H196064_T01	del_chr_13q	0	0.85	0.05882352941176471	0	chr_13q	0.0033	no
IID_H196064_T01	del_chr_14q_MAX	0	0.85	0.05882352941176471	0	chr_14q_MAX	0.0024	no
IID_H196064_T01	del_chr_15q	0	0.85	0.05882352941176471	0	chr_15q	0.0035	no
IID_H196064_T01	del_chr_16p	0	0.85	0.05882352941176471	0	chr_16p	0.0049	no
IID_H196064_T01	del_chr_16q_CYLD	0.375	0.85	0.05882352941176471	1	chr_16q_CYLD	0.0053	no
IID_H196064_T01	del_chr_17p	0	0.85	0.05882352941176471	0	chr_17p	0.023	no
IID_H196064_T01	del_chr_17q	0.426	0.85	0.05882352941176471	1	chr_17q	0.0085	no
IID_H196064_T01	del_chr_18p	0.06	0.85	0.05882352941176471	1	chr_18p	0.0026	no
IID_H196064_T01	del_chr_18q	0.06	0.85	0.05882352941176471	1	chr_18q	0.0026	no
IID_H196064_T01	del_chr_19p	0	0.85	0.05882352941176471	0	chr_19p	0.0047	no
IID_H196064_T01	del_chr_19q	0.169	0.85	0.05882352941176471	1	chr_19q	0.0053	no
IID_H196064_T01	del_chr_20p	0.004	0.85	0.05882352941176471	0	chr_20p	0.0027	no
IID_H196064_T01	del_chr_20q	0.004	0.85	0.05882352941176471	0	chr_20q	0.0027	no
IID_H196064_T01	del_chr_21q	0.042	0.85	0.05882352941176471	0	chr_21q	0.0084	no
IID_H196064_T01	del_chr_22q_XBP1	0	0.85	0.05882352941176471	0	chr_22q_XBP1	0.0051	no
IID_H196064_T01	HyperDiploidy	0	0.85	0.05882352941176471	0	NA	0.0024999999999999996	NA
SCI044	amp_chr_1p	0.015	0.86	0.058139534883720936	0	chr_1p	0.0032	no
SCI044	amp_chr_1q_MCL1	0.012	0.86	0.058139534883720936	0	chr_1q_MCL1	0.0022	no
SCI044	amp_chr_2p	0.047	0.86	0.058139534883720936	0	chr_2p	0.0039	no
SCI044	amp_chr_2q	0.045	0.86	0.058139534883720936	0	chr_2q	0.0021	no
SCI044	amp_chr_3p	-999	0.86	0.058139534883720936	-999	chr_3p	0.0028	yes
SCI044	amp_chr_3q_TERC	-999	0.86	0.058139534883720936	-999	chr_3q_TERC	0.0027	yes
SCI044	amp_chr_4p	0.055	0.86	0.058139534883720936	0	chr_4p	0.0017	no
SCI044	amp_chr_4q	0.055	0.86	0.058139534883720936	0	chr_4q	0.0017	no
SCI044	amp_chr_5p	-999	0.86	0.058139534883720936	-999	chr_5p	0.0034	yes
SCI044	amp_chr_5q	-999	0.86	0.058139534883720936	-999	chr_5q	0.0032	yes
SCI044	amp_chr_6p	0.282	0.86	0.058139534883720936	1	chr_6p	0.0029	no
SCI044	amp_chr_6q	0.105	0.86	0.058139534883720936	1	chr_6q	0.002	no
SCI044	amp_chr_7p	-999	0.86	0.058139534883720936	-999	chr_7p	0.0038	yes
SCI044	amp_chr_7q	-999	0.86	0.058139534883720936	-999	chr_7q	0.0022	yes
SCI044	amp_chr_8p	0	0.86	0.058139534883720936	0	chr_8p	0.0033	no
SCI044	amp_chr_8q_MYC_amp	0.082	0.86	0.058139534883720936	1	chr_8q_MYC_amp	0.0025	no
SCI044	amp_chr_9p	-999	0.86	0.058139534883720936	-999	chr_9p	0.0049	yes
SCI044	amp_chr_9q	-999	0.86	0.058139534883720936	-999	chr_9q	0.0032	yes
SCI044	amp_chr_10p	0.065	0.86	0.058139534883720936	1	chr_10p	0.002	no
SCI044	amp_chr_10q	0.065	0.86	0.058139534883720936	1	chr_10q	0.002	no
SCI044	amp_chr_11p	-999	0.86	0.058139534883720936	-999	chr_11p	0.0033	yes
SCI044	amp_chr_11q	-999	0.86	0.058139534883720936	-999	chr_11q	0.0023	yes
SCI044	amp_chr_12p	0	0.86	0.058139534883720936	0	chr_12p	0.0019	no
SCI044	amp_chr_12q	0	0.86	0.058139534883720936	0	chr_12q	0.0019	no
SCI044	amp_chr_13q	0.058	0.86	0.058139534883720936	0	chr_13q	0.0028	no
SCI044	amp_chr_14q	0.06	0.86	0.058139534883720936	1	chr_14q	0.0033	no
SCI044	amp_chr_15q	-999	0.86	0.058139534883720936	-999	chr_15q	0.0038	yes
SCI044	amp_chr_16p_BCMA	0.025	0.86	0.058139534883720936	0	chr_16p_BCMA	0.0084	no
SCI044	amp_chr_16q	0.142	0.86	0.058139534883720936	1	chr_16q	0.0058	no
SCI044	amp_chr_17p	0	0.86	0.058139534883720936	0	chr_17p	0.0041	no
SCI044	amp_chr_17q	0	0.86	0.058139534883720936	0	chr_17q	0.0037	no
SCI044	amp_chr_18p	0.972	0.86	0.058139534883720936	1	chr_18p	0.0026	no
SCI044	amp_chr_18q	0.972	0.86	0.058139534883720936	1	chr_18q	0.0026	no
SCI044	amp_chr_19p	-999	0.86	0.058139534883720936	-999	chr_19p	0.0043	yes
SCI044	amp_chr_19q	-999	0.86	0.058139534883720936	-999	chr_19q	0.0057	yes
SCI044	amp_chr_20p	0.015	0.86	0.058139534883720936	0	chr_20p	0.0041	no
SCI044	amp_chr_20q	0	0.86	0.058139534883720936	0	chr_20q	0.0051	no
SCI044	amp_chr_21q	0.016	0.86	0.058139534883720936	0	chr_21q	0.0039	yes
SCI044	amp_chr_22q	0.002	0.86	0.058139534883720936	0	chr_22q	0.0087	no
SCI044	del_chr_1p_CDKN2C	0	0.86	0.058139534883720936	0	chr_1p_CDKN2C	0.0022	no
SCI044	del_chr_1p_EVI5	0	0.86	0.058139534883720936	0	chr_1p_EVI5	0.0022	no
SCI044	del_chr_1p_TENT5C	0	0.86	0.058139534883720936	0	chr_1p_TENT5C	0.0022	no
SCI044	del_chr_1q	0	0.86	0.058139534883720936	0	chr_1q	0.0022	no
SCI044	del_chr_2p	0	0.86	0.058139534883720936	0	chr_2p	0.0039	no
SCI044	del_chr_2q_SP140	0	0.86	0.058139534883720936	0	chr_2q_SP140	0.0019	no
SCI044	del_chr_3p	0	0.86	0.058139534883720936	0	chr_3p	0.0028	no
SCI044	del_chr_3q_BCL6	0	0.86	0.058139534883720936	0	chr_3q_BCL6	0.0027	no
SCI044	del_chr_4p_NSD2	0	0.86	0.058139534883720936	0	chr_4p_NSD2	0.0017	no
SCI044	del_chr_4q	0	0.86	0.058139534883720936	0	chr_4q	0.0017	no
SCI044	del_chr_5p	0	0.86	0.058139534883720936	0	chr_5p	0.0034	no
SCI044	del_chr_5q	0	0.86	0.058139534883720936	0	chr_5q	0.0032	no
SCI044	del_chr_6p	0	0.86	0.058139534883720936	0	chr_6p	0.0029	no
SCI044	del_chr_6q	0	0.86	0.058139534883720936	0	chr_6q	0.002	no
SCI044	del_chr_7p	0	0.86	0.058139534883720936	0	chr_7p	0.0038	no
SCI044	del_chr_7q	0	0.86	0.058139534883720936	0	chr_7q	0.0022	no
SCI044	del_chr_8p	0.141	0.86	0.058139534883720936	1	chr_8p	0.0033	no
SCI044	del_chr_8q_MYC_del	0	0.86	0.058139534883720936	0	chr_8q_MYC_del	0.0025	no
SCI044	del_chr_9p	0	0.86	0.058139534883720936	0	chr_9p	0.0049	no
SCI044	del_chr_9q	0	0.86	0.058139534883720936	0	chr_9q	0.0032	no
SCI044	del_chr_10p	0	0.86	0.058139534883720936	0	chr_10p	0.002	no
SCI044	del_chr_10q	0	0.86	0.058139534883720936	0	chr_10q	0.002	no
SCI044	del_chr_11p	0	0.86	0.058139534883720936	0	chr_11p	0.0033	no
SCI044	del_chr_11q_BIRC2	0	0.86	0.058139534883720936	0	chr_11q_BIRC2	0.0023	no
SCI044	del_chr_12p	0.08	0.86	0.058139534883720936	1	chr_12p	0.0019	no
SCI044	del_chr_12q	0.08	0.86	0.058139534883720936	1	chr_12q	0.0019	no
SCI044	del_chr_13q	0	0.86	0.058139534883720936	0	chr_13q	0.0028	no
SCI044	del_chr_14q_MAX	0	0.86	0.058139534883720936	0	chr_14q_MAX	0.0033	no
SCI044	del_chr_15q	0	0.86	0.058139534883720936	0	chr_15q	0.0038	no
SCI044	del_chr_16p	0	0.86	0.058139534883720936	0	chr_16p	0.0088	no
SCI044	del_chr_16q_CYLD	0	0.86	0.058139534883720936	0	chr_16q_CYLD	0.0061	no
SCI044	del_chr_17p	0.008	0.86	0.058139534883720936	0	chr_17p	0.0041	no
SCI044	del_chr_17q	0.037	0.86	0.058139534883720936	0	chr_17q	0.0037	no
SCI044	del_chr_18p	0	0.86	0.058139534883720936	0	chr_18p	0.0026	no
SCI044	del_chr_18q	0	0.86	0.058139534883720936	0	chr_18q	0.0026	no
SCI044	del_chr_19p	0	0.86	0.058139534883720936	0	chr_19p	0.0043	no
SCI044	del_chr_19q	0	0.86	0.058139534883720936	0	chr_19q	0.0057	no
SCI044	del_chr_20p	0	0.86	0.058139534883720936	0	chr_20p	0.0041	no
SCI044	del_chr_20q	0.121	0.86	0.058139534883720936	1	chr_20q	0.0051	no
SCI044	del_chr_21q	0	0.86	0.058139534883720936	0	chr_21q	0.0039	no
SCI044	del_chr_22q_XBP1	0.012	0.86	0.058139534883720936	0	chr_22q_XBP1	0.008	no
SCI044	HyperDiploidy	1	0.86	0.058139534883720936	1	NA	0.0033	NA
SCI046	amp_chr_1p	0.022	0.8	0.0625	0	chr_1p	0.0016	no
SCI046	amp_chr_1q_MCL1	0.022	0.8	0.0625	0	chr_1q_MCL1	0.0016	no
SCI046	amp_chr_2p	0.021	0.8	0.0625	0	chr_2p	0.0033	no
SCI046	amp_chr_2q	0.021	0.8	0.0625	0	chr_2q	0.002	no
SCI046	amp_chr_3p	0	0.8	0.0625	0	chr_3p	0.0033	yes
SCI046	amp_chr_3q_TERC	0	0.8	0.0625	0	chr_3q_TERC	0.0024	yes
SCI046	amp_chr_4p	0.017	0.8	0.0625	0	chr_4p	0.0035	no
SCI046	amp_chr_4q	0.011	0.8	0.0625	0	chr_4q	0.0022	no
SCI046	amp_chr_5p	0	0.8	0.0625	0	chr_5p	0.004	yes
SCI046	amp_chr_5q	0	0.8	0.0625	0	chr_5q	0.0019	yes
SCI046	amp_chr_6p	0.03	0.8	0.0625	0	chr_6p	0.0019	no
SCI046	amp_chr_6q	0.03	0.8	0.0625	0	chr_6q	0.0019	no
SCI046	amp_chr_7p	0.006	0.8	0.0625	0	chr_7p	0.004	yes
SCI046	amp_chr_7q	0.009	0.8	0.0625	0	chr_7q	0.0043	yes
SCI046	amp_chr_8p	0.021	0.8	0.0625	0	chr_8p	0.0031	no
SCI046	amp_chr_8q_MYC_amp	0.025	0.8	0.0625	0	chr_8q_MYC_amp	0.0026	no
SCI046	amp_chr_9p	0.951	0.8	0.0625	1	chr_9p	0.0038	yes
SCI046	amp_chr_9q	0.985	0.8	0.0625	1	chr_9q	0.0043	yes
SCI046	amp_chr_10p	0.017	0.8	0.0625	0	chr_10p	0.0035	no
SCI046	amp_chr_10q	0.028	0.8	0.0625	0	chr_10q	0.0029	no
SCI046	amp_chr_11p	0	0.8	0.0625	0	chr_11p	0.002	yes
SCI046	amp_chr_11q	0	0.8	0.0625	0	chr_11q	0.002	yes
SCI046	amp_chr_12p	0	0.8	0.0625	0	chr_12p	0.0021	no
SCI046	amp_chr_12q	0	0.8	0.0625	0	chr_12q	0.0021	no
SCI046	amp_chr_13q	0	0.8	0.0625	0	chr_13q	0.0026	no
SCI046	amp_chr_14q	0	0.8	0.0625	0	chr_14q	0.0036	no
SCI046	amp_chr_15q	0	0.8	0.0625	0	chr_15q	0.0039	yes
SCI046	amp_chr_16p_BCMA	0	0.8	0.0625	0	chr_16p_BCMA	0.0026	no
SCI046	amp_chr_16q	0	0.8	0.0625	0	chr_16q	0.0026	no
SCI046	amp_chr_17p	0.057	0.8	0.0625	0	chr_17p	0.004	no
SCI046	amp_chr_17q	0.056	0.8	0.0625	0	chr_17q	0.0036	no
SCI046	amp_chr_18p	0	0.8	0.0625	0	chr_18p	0.0027	no
SCI046	amp_chr_18q	0	0.8	0.0625	0	chr_18q	0.0027	no
SCI046	amp_chr_19p	0.02	0.8	0.0625	0	chr_19p	0.0047	yes
SCI046	amp_chr_19q	0	0.8	0.0625	0	chr_19q	0.0038	yes
SCI046	amp_chr_20p	0.007	0.8	0.0625	0	chr_20p	0.0044	no
SCI046	amp_chr_20q	0.114	0.8	0.0625	1	chr_20q	0.0038	no
SCI046	amp_chr_21q	0.021	0.8	0.0625	0	chr_21q	0.0042	yes
SCI046	amp_chr_22q	0	0.8	0.0625	0	chr_22q	0.0053	no
SCI046	del_chr_1p_CDKN2C	0	0.8	0.0625	0	chr_1p_CDKN2C	0.0016	no
SCI046	del_chr_1p_EVI5	0	0.8	0.0625	0	chr_1p_EVI5	0.0016	no
SCI046	del_chr_1p_TENT5C	0	0.8	0.0625	0	chr_1p_TENT5C	0.0016	no
SCI046	del_chr_1q	0	0.8	0.0625	0	chr_1q	0.0019	no
SCI046	del_chr_2p	0	0.8	0.0625	0	chr_2p	0.0033	no
SCI046	del_chr_2q_SP140	0	0.8	0.0625	0	chr_2q_SP140	0.002	no
SCI046	del_chr_3p	0.037	0.8	0.0625	0	chr_3p	0.0033	no
SCI046	del_chr_3q_BCL6	0.036	0.8	0.0625	0	chr_3q_BCL6	0.0024	no
SCI046	del_chr_4p_NSD2	0	0.8	0.0625	0	chr_4p_NSD2	0.0035	no
SCI046	del_chr_4q	0	0.8	0.0625	0	chr_4q	0.0022	no
SCI046	del_chr_5p	0.02	0.8	0.0625	0	chr_5p	0.004	no
SCI046	del_chr_5q	0.01	0.8	0.0625	0	chr_5q	0.0019	no
SCI046	del_chr_6p	0	0.8	0.0625	0	chr_6p	0.0019	no
SCI046	del_chr_6q	0	0.8	0.0625	0	chr_6q	0.0019	no
SCI046	del_chr_7p	0	0.8	0.0625	0	chr_7p	0.004	no
SCI046	del_chr_7q	0	0.8	0.0625	0	chr_7q	0.0043	no
SCI046	del_chr_8p	0	0.8	0.0625	0	chr_8p	0.0031	no
SCI046	del_chr_8q_MYC_del	0	0.8	0.0625	0	chr_8q_MYC_del	0.0026	no
SCI046	del_chr_9p	0	0.8	0.0625	0	chr_9p	0.0038	no
SCI046	del_chr_9q	0	0.8	0.0625	0	chr_9q	0.0043	no
SCI046	del_chr_10p	0	0.8	0.0625	0	chr_10p	0.0035	no
SCI046	del_chr_10q	0	0.8	0.0625	0	chr_10q	0.0029	no
SCI046	del_chr_11p	0.056	0.8	0.0625	0	chr_11p	0.002	no
SCI046	del_chr_11q_BIRC2	0.056	0.8	0.0625	0	chr_11q_BIRC2	0.002	no
SCI046	del_chr_12p	0.028	0.8	0.0625	0	chr_12p	0.0021	no
SCI046	del_chr_12q	0.028	0.8	0.0625	0	chr_12q	0.0021	no
SCI046	del_chr_13q	0.998	0.8	0.0625	1	chr_13q	0.0026	no
SCI046	del_chr_14q_MAX	0.976	0.8	0.0625	1	chr_14q_MAX	0.0036	no
SCI046	del_chr_15q	0.006	0.8	0.0625	0	chr_15q	0.0039	no
SCI046	del_chr_16p	0.964	0.8	0.0625	1	chr_16p	0.0026	no
SCI046	del_chr_16q_CYLD	0.964	0.8	0.0625	1	chr_16q_CYLD	0.0026	no
SCI046	del_chr_17p	0	0.8	0.0625	0	chr_17p	0.004	no
SCI046	del_chr_17q	0	0.8	0.0625	0	chr_17q	0.0036	no
SCI046	del_chr_18p	0.018	0.8	0.0625	0	chr_18p	0.0027	no
SCI046	del_chr_18q	0.018	0.8	0.0625	0	chr_18q	0.0027	no
SCI046	del_chr_19p	0	0.8	0.0625	0	chr_19p	0.0047	no
SCI046	del_chr_19q	0.021	0.8	0.0625	0	chr_19q	0.0038	no
SCI046	del_chr_20p	0	0.8	0.0625	0	chr_20p	0.0044	no
SCI046	del_chr_20q	0	0.8	0.0625	0	chr_20q	0.0038	no
SCI046	del_chr_21q	0	0.8	0.0625	0	chr_21q	0.0042	no
SCI046	del_chr_22q_XBP1	0.645	0.8	0.0625	1	chr_22q_XBP1	0.0042	no
SCI046	HyperDiploidy	0	0.8	0.0625	0	NA	0.0033	NA
PD47567a	amp_chr_1p	0	0.89	0.05617977528089888	0	chr_1p	0.0019	no
PD47567a	amp_chr_1q_MCL1	0	0.89	0.05617977528089888	0	chr_1q_MCL1	0.0054	no
PD47567a	amp_chr_2p	0.013	0.89	0.05617977528089888	0	chr_2p	0.0038	no
PD47567a	amp_chr_2q	0.029	0.89	0.05617977528089888	0	chr_2q	0.0032	no
PD47567a	amp_chr_3p	-999	0.89	0.05617977528089888	-999	chr_3p	0.0049	yes
PD47567a	amp_chr_3q_TERC	-999	0.89	0.05617977528089888	-999	chr_3q_TERC	0.0029	yes
PD47567a	amp_chr_4p	0.522	0.89	0.05617977528089888	1	chr_4p	0.0031	no
PD47567a	amp_chr_4q	0.539	0.89	0.05617977528089888	1	chr_4q	0.0028	no
PD47567a	amp_chr_5p	-999	0.89	0.05617977528089888	-999	chr_5p	0.0017	yes
PD47567a	amp_chr_5q	-999	0.89	0.05617977528089888	-999	chr_5q	0.0017	yes
PD47567a	amp_chr_6p	0	0.89	0.05617977528089888	0	chr_6p	0.0033	no
PD47567a	amp_chr_6q	0	0.89	0.05617977528089888	0	chr_6q	0.0051	no
PD47567a	amp_chr_7p	0	0.89	0.05617977528089888	0	chr_7p	0.0028	yes
PD47567a	amp_chr_7q	0	0.89	0.05617977528089888	0	chr_7q	0.0023	yes
PD47567a	amp_chr_8p	0.051	0.89	0.05617977528089888	0	chr_8p	0.0018	no
PD47567a	amp_chr_8q_MYC_amp	0.051	0.89	0.05617977528089888	0	chr_8q_MYC_amp	0.0018	no
PD47567a	amp_chr_9p	-999	0.89	0.05617977528089888	-999	chr_9p	0.0047	yes
PD47567a	amp_chr_9q	-999	0.89	0.05617977528089888	-999	chr_9q	0.0055	yes
PD47567a	amp_chr_10p	0.004	0.89	0.05617977528089888	0	chr_10p	0.0027	no
PD47567a	amp_chr_10q	0.007	0.89	0.05617977528089888	0	chr_10q	0.0027	no
PD47567a	amp_chr_11p	-999	0.89	0.05617977528089888	-999	chr_11p	0.002	yes
PD47567a	amp_chr_11q	-999	0.89	0.05617977528089888	-999	chr_11q	0.0026	yes
PD47567a	amp_chr_12p	0	0.89	0.05617977528089888	0	chr_12p	0.0019	no
PD47567a	amp_chr_12q	0	0.89	0.05617977528089888	0	chr_12q	0.0019	no
PD47567a	amp_chr_13q	0	0.89	0.05617977528089888	0	chr_13q	0.0023	no
PD47567a	amp_chr_14q	0.016	0.89	0.05617977528089888	0	chr_14q	0.0027	no
PD47567a	amp_chr_15q	-999	0.89	0.05617977528089888	-999	chr_15q	0.0023	yes
PD47567a	amp_chr_16p_BCMA	0.059	0.89	0.05617977528089888	1	chr_16p_BCMA	0.0052	no
PD47567a	amp_chr_16q	0	0.89	0.05617977528089888	0	chr_16q	0.0068	no
PD47567a	amp_chr_17p	0.002	0.89	0.05617977528089888	0	chr_17p	0.0036	no
PD47567a	amp_chr_17q	0	0.89	0.05617977528089888	0	chr_17q	0.0047	no
PD47567a	amp_chr_18p	0.034	0.89	0.05617977528089888	0	chr_18p	0.0025	no
PD47567a	amp_chr_18q	0.034	0.89	0.05617977528089888	0	chr_18q	0.0025	no
PD47567a	amp_chr_19p	-999	0.89	0.05617977528089888	-999	chr_19p	0.0045	yes
PD47567a	amp_chr_19q	-999	0.89	0.05617977528089888	-999	chr_19q	0.0051	yes
PD47567a	amp_chr_20p	0.001	0.89	0.05617977528089888	0	chr_20p	0.0026	no
PD47567a	amp_chr_20q	0.001	0.89	0.05617977528089888	0	chr_20q	0.0026	no
PD47567a	amp_chr_21q	0	0.89	0.05617977528089888	0	chr_21q	0.0037	yes
PD47567a	amp_chr_22q	0	0.89	0.05617977528089888	0	chr_22q	0.0061	no
PD47567a	del_chr_1p_CDKN2C	0.032	0.89	0.05617977528089888	0	chr_1p_CDKN2C	0.0019	no
PD47567a	del_chr_1p_EVI5	0.032	0.89	0.05617977528089888	0	chr_1p_EVI5	0.0019	no
PD47567a	del_chr_1p_TENT5C	0.032	0.89	0.05617977528089888	0	chr_1p_TENT5C	0.0019	no
PD47567a	del_chr_1q	0.046	0.89	0.05617977528089888	0	chr_1q	0.0032	no
PD47567a	del_chr_2p	0	0.89	0.05617977528089888	0	chr_2p	0.0038	no
PD47567a	del_chr_2q_SP140	0	0.89	0.05617977528089888	0	chr_2q_SP140	0.0031	no
PD47567a	del_chr_3p	0	0.89	0.05617977528089888	0	chr_3p	0.0049	no
PD47567a	del_chr_3q_BCL6	0	0.89	0.05617977528089888	0	chr_3q_BCL6	0.0066	no
PD47567a	del_chr_4p_NSD2	0	0.89	0.05617977528089888	0	chr_4p_NSD2	0.0031	no
PD47567a	del_chr_4q	0	0.89	0.05617977528089888	0	chr_4q	0.0028	no
PD47567a	del_chr_5p	0	0.89	0.05617977528089888	0	chr_5p	0.0017	no
PD47567a	del_chr_5q	0	0.89	0.05617977528089888	0	chr_5q	0.0017	no
PD47567a	del_chr_6p	0.036	0.89	0.05617977528089888	0	chr_6p	0.0033	no
PD47567a	del_chr_6q	0.949	0.89	0.05617977528089888	1	chr_6q	0.0051	no
PD47567a	del_chr_7p	0.073	0.89	0.05617977528089888	1	chr_7p	0.0028	no
PD47567a	del_chr_7q	0.046	0.89	0.05617977528089888	0	chr_7q	0.0023	no
PD47567a	del_chr_8p	0	0.89	0.05617977528089888	0	chr_8p	0.0018	no
PD47567a	del_chr_8q_MYC_del	0	0.89	0.05617977528089888	0	chr_8q_MYC_del	0.0018	no
PD47567a	del_chr_9p	0	0.89	0.05617977528089888	0	chr_9p	0.0047	no
PD47567a	del_chr_9q	0	0.89	0.05617977528089888	0	chr_9q	0.0055	no
PD47567a	del_chr_10p	0	0.89	0.05617977528089888	0	chr_10p	0.0027	no
PD47567a	del_chr_10q	0	0.89	0.05617977528089888	0	chr_10q	0.0027	no
PD47567a	del_chr_11p	0	0.89	0.05617977528089888	0	chr_11p	0.002	no
PD47567a	del_chr_11q_BIRC2	0	0.89	0.05617977528089888	0	chr_11q_BIRC2	0.002	no
PD47567a	del_chr_12p	0.044	0.89	0.05617977528089888	0	chr_12p	0.0019	no
PD47567a	del_chr_12q	0.044	0.89	0.05617977528089888	0	chr_12q	0.0019	no
PD47567a	del_chr_13q	0.051	0.89	0.05617977528089888	0	chr_13q	0.0023	no
PD47567a	del_chr_14q_MAX	0	0.89	0.05617977528089888	0	chr_14q_MAX	0.0023	no
PD47567a	del_chr_15q	0	0.89	0.05617977528089888	0	chr_15q	0.0023	no
PD47567a	del_chr_16p	0	0.89	0.05617977528089888	0	chr_16p	0.0052	no
PD47567a	del_chr_16q_CYLD	0.95	0.89	0.05617977528089888	1	chr_16q_CYLD	0.0085	no
PD47567a	del_chr_17p	0	0.89	0.05617977528089888	0	chr_17p	0.0036	no
