ID	chr	start	end	n_probes	Seg.CN	width	CN	purity	SD	CI95	CI95_purCorr
SCI042	17	20767500	21287500	95	-0.973464692157384	520000	1.01856306455098	0.72	0.12533141373155002	0.025190255463928	0.03498646592212222
SCI042	17	21297500	21347500	11	-0.5772156080655672	50000	1.34051223957186	0.72	0.12533141373155002	0.07402834357810997	0.10281714385848607
SCI042	17	21357500	21622500	50	-0.9085635488457052	265000	1.06543047387731	0.72	0.12533141373155002	0.03472237093923906	0.04822551519338758
SCI042	17	21637500	21717500	17	-0.41358180146282064	80000	1.50151428309245	0.72	0.12533141373155002	0.05954837488872864	0.08270607623434534
SCI042	17	21727500	83202500	10238	-0.00495579129077043	61475000	1.99314160084138	0.72	0.12533141373155002	0.002426536408021033	0.0033701894555847683
SCI042	18	52500	80257500	12510	-0.010192006053889606	80205000	1.98592067017189	0.72	0.12533141373155002	0.0021951576710586887	0.0030488300986926233
SCI042	19	102500	20407500	3819	-0.07468050455435479	20305000	1.89910476607705	0.72	0.12533141373155002	0.003973008967667081	0.005518068010648724
SCI042	19	20422500	20522500	14	0.413044779197189	100000	2.66298588047506	0.72	0.12533141373155002	0.065619113168402	0.0911376571783361
SCI042	19	20547500	42747500	3510	-0.10101212751017102	22200000	1.86475729737919	0.72	0.12533141373155002	0.00414420104858394	0.005755834789699917
SCI042	19	42757500	42862500	22	0.3816627914392633	105000	2.60568518729165	0.72	0.12533141373155002	0.052345943744089164	0.07270269964456828
SCI042	19	42872500	54707500	2227	-0.08706027327565861	11835000	1.8828782640783	0.72	0.12533141373155002	0.00520276567078545	0.007226063431646458
SCI042	19	54717500	54852500	18	-0.15216630565865688	135000	1.79979637736389	0.72	0.12533141373155002	0.0578706182320651	0.08037585865564598
SCI042	19	54857500	58582500	706	-0.1017770321153086	3725000	1.86376888101378	0.72	0.12533141373155002	0.009240426650171704	0.012833925903016257
SCI042	20	67500	64332500	11351	0.0045718204418175225	64265000	2.00634794172361	0.72	0.12533141373155002	0.0023045031849113686	0.0032006988679324565
SCI042	21	8767500	9247500	19	-0.3944774909706714	480000	1.52152971449192	0.72	0.12533141373155002	0.05632712358792849	0.07823211609434513
SCI042	21	10122500	46677500	5449	0.002200753621642293	36555000	2.00305322050559	0.72	0.12533141373155002	0.003326105118337649	0.004619590442135624
SCI042	22	11287500	17432500	327	-0.01801194411621629	6145000	1.97518537020317	0.72	0.12533141373155002	0.013577521469027892	0.018857668706983185
SCI042	22	17442500	17697500	52	0.27431953981010754	255000	2.41884703821975	0.72	0.12533141373155002	0.034048085957189805	0.04728900827387473
SCI042	22	17712500	17907500	39	0.019869957195886124	195000	2.02773617363059	0.72	0.12533141373155002	0.0393153431855501	0.05460464331326403
SCI042	22	17917500	19102500	81	0.2263013001112471	1185000	2.33966390494666	0.72	0.12533141373155002	0.027280471055567388	0.03788954313273248
SCI042	22	19112500	25942500	1210	-0.022893349734446837	6830000	1.96851355973668	0.72	0.12533141373155002	0.007058325614554704	0.009803230020214868
SCI042	22	25952500	27377500	278	0.22002353923383258	1425000	2.3295051811911	0.72	0.12533141373155002	0.014725565321452052	0.020452174057572294
SCI042	22	27387500	33357500	1134	-0.037434180511208684	5970000	1.94877268843871	0.72	0.12533141373155002	0.007291012574266887	0.010126406353148454
SCI042	22	33367500	33482500	23	0.2604482354419563	115000	2.39570162166316	0.72	0.12533141373155002	0.051195342936173595	0.07110464296690777
SCI042	22	33492500	36782500	633	-0.027952861221570296	3290000	1.96162210118899	0.72	0.12533141373155002	0.009758712410058032	0.013553767236191712
SCI042	22	36792500	37757500	191	0.262959224559038	965000	2.39987493520599	0.72	0.12533141373155002	0.017765510468601156	0.024674320095279385
SCI042	22	37767500	41887500	784	-0.02872039188710342	4120000	1.96057877280328	0.72	0.12533141373155002	0.008768722839289518	0.012178781721235443
SCI042	22	41897500	42267500	68	0.27827705986026996	370000	2.42549139267609	0.72	0.12533141373155002	0.02977418744436432	0.04135303811717267
SCI042	22	42282500	42497500	42	0.015311242509027054	215000	2.0213389232656	0.72	0.12533141373155002	0.037885212651761396	0.05261835090522416
SCI042	22	42512500	42552500	9	0.5199482959396843	40000	2.86780771619532	0.72	0.12533141373155002	0.08184141316670217	0.11366862939819745
SCI042	22	42567500	46927500	834	0.02464796924151847	4360000	2.03446289611738	0.72	0.12533141373155002	0.00850180910230976	0.011808068197652446
SCI042	22	46937500	48177500	239	0.25012722626822254	1240000	2.37862398334975	0.72	0.12533141373155002	0.015881642804439534	0.022057837228388243
SCI042	22	48187500	50777500	478	1.8227839154180017e-4	2590000	2.00025270747027	0.72	0.12533141373155002	0.011230017323401733	0.015597246282502407
SCI043	1	632500	16527500	2887	-0.0497612871109907	15895000	1.93219233806285	0.48	0.12533141373155002	0.004569524209428829	0.009519842102976727
SCI043	1	16872500	16947500	16	0.7933742294277125	75000	3.4662464397084194	0.48	0.12533141373155002	0.06138105987502662	0.12787720807297215
SCI043	1	16957500	21557500	880	-0.09818304114073267	4600000	1.86841762426803	0.48	0.12533141373155002	0.008276620425118196	0.017242959218996243
SCI043	1	21567500	21667500	19	-0.37908264945002057	100000	1.53785272788086	0.48	0.12533141373155002	0.05632712358792849	0.11734817414151769
SCI043	1	21677500	31612500	1876	-0.06563700252400802	9935000	1.9110466520197	0.48	0.12533141373155002	0.005668627998083252	0.011809641662673443
SCI043	1	31622500	31777500	31	-0.39224859347368474	155000	1.52388222472661	0.48	0.12533141373155002	0.04409745519031085	0.0918696983131476
SCI043	1	31787500	39112500	1386	-0.04846977736466737	7325000	1.93392282334782	0.48	0.12533141373155002	0.006594969013801772	0.013739518778753693
SCI043	1	39117500	39242500	26	-0.026224038852514127	125000	1.96397417756484	0.48	0.12533141373155002	0.048151264933502747	0.10031513527813073
SCI043	1	39247500	40747500	281	-0.004468811287235664	1500000	1.993814496991	0.48	0.12533141373155002	0.014646748170320563	0.03051405868816784
SCI043	1	40762500	41377500	114	-1.0759335598097615	615000	0.948728005744485	0.48	0.12533141373155002	0.022995451911518545	0.0479071914823303
SCI043	1	41382500	41417500	8	-0.5000708288864334	35000	1.41414413348469	0.48	0.12533141373155002	0.08680592734809764	0.18084568197520343
SCI043	1	41427500	127222500	13147	-0.004316117676508181	85795000	1.99402553178185	0.48	0.12533141373155002	0.0021413173853214343	0.004461077886086321
SCI043	1	127257500	156362500	1569	0.5903650902885149	29105000	3.01125543063619	0.48	0.12533141373155002	0.006198447151396775	0.012913431565409948
SCI043	1	156372500	202582500	7400	0.5816435837953547	46210000	2.9931064386231006	0.48	0.12533141373155002	0.0028541613096259343	0.00594616939505403
SCI043	1	202592500	202662500	13	0.37306283912866617	70000	2.59019881593261	0.48	0.12533141373155002	0.06809617191437961	0.1418670248216242
SCI043	1	202672500	204937500	440	0.5339295749010705	2265000	2.895734986125	0.48	0.12533141373155002	0.011704908855816322	0.024385226782950672
SCI043	1	204947500	205057500	23	0.2531395836560093	110000	2.38359575569063	0.48	0.12533141373155002	0.051195342936173595	0.10665696445036166
SCI043	1	205067500	205427500	70	0.5260224126523481	360000	2.87990737681126	0.48	0.12533141373155002	0.02934575953355969	0.06113699902824935
SCI043	1	205437500	205537500	21	0.30810198412915185	100000	2.47615561495737	0.48	0.12533141373155002	0.053577781545509746	0.11162037821981198
SCI043	1	205547500	224072500	3178	0.5974655178478071	18525000	3.0261122799120197	0.48	0.12533141373155002	0.00435529350963851	0.00907352814508023
SCI043	1	224077500	238107500	2517	0.605912152026299	14030000	3.04388140930157	0.48	0.12533141373155002	0.004893873809871585	0.010195570437232468
SCI043	1	238117500	248922500	1796	-1.0058437815148895	10805000	0.995957591936677	0.48	0.12533141373155002	0.005793502628564673	0.01206979714284307
SCI043	2	37500	88827500	14884	0.0013830494422868223	88790000	2.00191823295964	0.48	0.12533141373155002	0.0020124937663943154	0.0041926953466548235
SCI043	2	88837500	89137500	41	-0.9118252222476204	300000	1.06302444846875	0.48	0.12533141373155002	0.03834444411757072	0.07988425857827235
SCI043	2	89147500	236582500	22693	0.0023560560192693687	147435000	2.00326885562107	0.48	0.12533141373155002	0.0016298529314771445	0.0033955269405773845
SCI043	2	236592500	236642500	11	-0.2186742453862184	50000	1.71870954363917	0.48	0.12533141373155002	0.07402834357810997	0.15422571578772912
SCI043	2	236652500	239717500	583	0.04895267864069845	3065000	2.06902729644988	0.48	0.12533141373155002	0.010168575022076496	0.021184531295992702
SCI043	2	239727500	239772500	9	-0.336710507482806	45000	1.58368948445345	0.48	0.12533141373155002	0.08184141316670217	0.1705029440972962
SCI043	2	239782500	240712500	171	0.056027965347860864	930000	2.07919917336884	0.48	0.12533141373155002	0.01877570786264283	0.03911605804717257
SCI043	2	240722500	240792500	15	-0.5342744877275956	70000	1.38101167132127	0.48	0.12533141373155002	0.06339408604494358	0.13207101259363246
SCI043	2	240802500	242122500	234	0.05866131537382048	1320000	2.08299779960414	0.48	0.12533141373155002	0.016050421644500917	0.03343837842604358
SCI043	3	42500	48557500	8489	-1.0621363179815584	48515000	0.9578447087091979	0.48	0.12533141373155002	0.0026648091304969103	0.00555168568853523
SCI043	3	48667500	72487500	4363	-1.0497297731136552	23820000	0.966117272510511	0.48	0.12533141373155002	0.0037170788001881986	0.007743914167058747
SCI043	3	72492500	72502500	3	-1.1589545938427872	10000	0.895673859324838	0.48	0.12533141373155002	0.14175348576796462	0.295319762016593
SCI043	3	72507500	75372500	502	-1.0468334263161814	2865000	0.968058792586329	0.48	0.12533141373155002	0.010958283099566752	0.022829756457430732
SCI043	3	75382500	75622500	36	-0.42780657348758394	240000	1.48678230849521	0.48	0.12533141373155002	0.040920706583351084	0.0852514720486481
SCI043	3	75632500	90507500	1845	-1.1079933267386046	14875000	0.927877768408522	0.48	0.12533141373155002	0.0057160522404220045	0.011908442167545844
SCI043	3	93747500	171617500	12440	0.5745873303779884	77870000	2.9785028310962995	0.48	0.12533141373155002	0.0022013250938876685	0.004586093945599309
SCI043	3	171642500	184547500	2055	0.008271173124275591	12905000	2.01149921246422	0.48	0.12533141373155002	0.00541612228664528	0.011283588097177668
SCI043	3	184557500	184647500	19	-0.36317417457800655	90000	1.55490433898153	0.48	0.12533141373155002	0.05632712358792849	0.11734817414151769
SCI043	3	184657500	195617500	1914	0.015578419954201516	10960000	2.02171329634135	0.48	0.12533141373155002	0.005612074243595205	0.011691821340823343
SCI043	3	195757500	198172500	419	0.041250889950870485	2415000	2.05801128036752	0.48	0.12533141373155002	0.011994644009785919	0.024988841687053998
SCI043	4	37500	49157500	7835	-0.008352657369374272	49120000	1.98845421330342	0.48	0.12533141373155002	0.0027737982773599606	0.005778746411166585
SCI043	4	49577500	190177500	20156	-0.005171410124698993	140600000	1.99284373695309	0.48	0.12533141373155002	0.0017293870384563407	0.00360288966345071
SCI043	5	17500	181287500	28583	-0.007556687671450748	181270000	1.98955159421584	0.48	0.12533141373155002	0.0014522469393318462	0.0030255144569413463
SCI043	6	162500	170607500	27061	0.0073930227474649475	170445000	2.01027521067729	0.48	0.12533141373155002	0.0014925278851336803	0.0031094330940285007
SCI043	7	57500	1157500	194	-1.0220754247471775	1100000	0.9848149549798059	0.48	0.12533141373155002	0.017627613088751697	0.03672419393489937
SCI043	7	1162500	1172500	3	-1.0033392610732008	10000	0.997688077221645	0.48	0.12533141373155002	0.14175348576796462	0.295319762016593
SCI043	7	1177500	6927500	1061	-1.0343077786055872	5750000	0.976500184220322	0.48	0.12533141373155002	0.007537662406495381	0.015703463346865378
SCI043	7	6932500	7002500	15	-1.0364919313869352	70000	0.9750229406843729	0.48	0.12533141373155002	0.06339408604494358	0.13207101259363246
SCI043	7	7007500	62452500	8537	-1.018123678958734	55445000	0.987516200302684	0.48	0.12533141373155002	0.0026573070136602203	0.005536056278458793
SCI043	7	62527500	108957500	7207	0.5899606057997392	46430000	3.0104112914727903	0.48	0.12533141373155002	0.0028921253588759838	0.0060252611643249665
SCI043	7	108972500	110577500	215	-1.1168799850253404	1605000	0.922179829055577	0.48	0.12533141373155002	0.016744614154186547	0.034884612821221975
SCI043	7	110592500	110982500	56	0.5704517710061393	390000	2.9699770255459597	0.48	0.12533141373155002	0.032809556584201	0.06835324288375208
SCI043	7	111007500	111882500	138	-1.0333727244274855	875000	0.9771332885928721	0.48	0.12533141373155002	0.020900411233404075	0.04354252340292516
SCI043	7	111892500	135677500	3673	0.5801984359533432	23785000	2.99010974459304	0.48	0.12533141373155002	0.00405120211131472	0.008440004398572334
SCI043	7	135682500	156662500	3486	0.611203667163682	20980000	3.05506625321661	0.48	0.12533141373155002	0.004158442331272645	0.008663421523484677
SCI043	7	156667500	156692500	5	1.3922121827910705	25000	5.24961704326397	0.48	0.12533141373155002	0.10980177792923541	0.22875370401924044
SCI043	7	156697500	159332500	461	0.6420248729635829	2635000	3.12103572883627	0.48	0.12533141373155002	0.011435203872111702	0.023823341400232713
SCI043	8	222500	7147500	1121	0.08312516780848714	6925000	2.11862047229959	0.48	0.12533141373155002	0.007333166878594688	0.015277430997072267
SCI043	8	7152500	8862500	132	0.04812839920625425	1710000	2.06784550162112	0.48	0.12533141373155002	0.021370142046241946	0.044521129263004056
SCI043	8	8867500	12032500	590	0.008271173124275591	3165000	2.01149921246422	0.48	0.12533141373155002	0.010108072976176247	0.02105848536703385
SCI043	8	12132500	12592500	19	0.5104616392577581	460000	2.84901188343084	0.48	0.12533141373155002	0.05632712358792849	0.11734817414151769
SCI043	8	12617500	22697500	1681	0.01581935099031413	10080000	2.02205095200671	0.48	0.12533141373155002	0.005988396085368451	0.01247582517785094
SCI043	8	22707500	22782500	16	-0.3537670849351985	75000	1.56507621590049	0.48	0.12533141373155002	0.06138105987502662	0.12787720807297215
SCI043	8	22792500	46097500	3739	0.012653925071356771	23305000	2.01761922139886	0.48	0.12533141373155002	0.0040152874550121	0.008365182197941875
SCI043	8	46272500	145072500	16212	-0.002698558201204885	98800000	1.99626250056486	0.48	0.12533141373155002	0.0019283065523315324	0.00401730531735736
SCI043	9	62500	34487500	5453	-0.01270764241155504	34425000	1.98246082524328	0.48	0.12533141373155002	0.003324884977020607	0.0069268437021262645
SCI043	9	34497500	34697500	41	-0.34303001509556563	200000	1.57676754331357	0.48	0.12533141373155002	0.03834444411757072	0.07988425857827235
SCI043	9	34707500	37937500	598	-0.02560408480538527	3230000	1.96481831672823	0.48	0.12533141373155002	0.010040232793716295	0.020917151653575616
SCI043	9	37947500	38042500	20	-0.2979783676253158	95000	1.62678278874498	0.48	0.12533141373155002	0.05490088896461771	0.11437685200962022
SCI043	9	38052500	40192500	180	0.03067903756109946	2140000	2.04298560325901	0.48	0.12533141373155002	0.018300296321539237	0.03812561733654008
SCI043	9	40757500	41567500	71	-0.3077056622261357	810000	1.61585118657896	0.48	0.12533141373155002	0.029138366408072113	0.060704930016816906
SCI043	9	41652500	121552500	9747	0.00718097530850028	79900000	2.0099797619701	0.48	0.12533141373155002	0.002486903259087099	0.005181048456431457
SCI043	9	121562500	121767500	41	-0.33103120272195075	205000	1.5899361142626	0.48	0.12533141373155002	0.03834444411757072	0.07988425857827235
SCI043	9	121777500	134322500	2373	-0.04884766055735226	12545000	1.93341633984978	0.48	0.12533141373155002	0.00504017371815586	0.010500361912824708
SCI043	9	134337500	134487500	29	-0.6316229599315846	150000	1.2908998156284	0.48	0.12533141373155002	0.045592706684635755	0.09498480559299116
SCI043	9	134497500	138202500	697	-0.07911409863810749	3705000	1.89327752263014	0.48	0.12533141373155002	0.009299893720725755	0.019374778584845324
SCI043	10	57500	38497500	6644	0.03555884229405269	38440000	2.04990754439889	0.48	0.12533141373155002	0.0030121705812905983	0.006275355377688746
SCI043	10	38622500	133692500	15726	0.008725179182995979	95070000	2.01213231683677	0.48	0.12533141373155002	0.001957876252850101	0.0040789088601043775
SCI043	11	207500	1387500	214	-0.10638641500792516	1180000	1.85782367776737	0.48	0.12533141373155002	0.016783691486570572	0.03496602393035536
SCI043	11	1402500	1452500	10	-0.6800202873694617	50000	1.2483129948349	0.48	0.12533141373155002	0.07764158176010175	0.16175329533354532
SCI043	11	1462500	62507500	9545	-0.025046353849017513	61045000	1.96557804197529	0.48	0.12533141373155002	0.002513080545337779	0.0052355844694537065
SCI043	11	62517500	62642500	26	-0.30247706952453846	125000	1.62171795376459	0.48	0.12533141373155002	0.048151264933502747	0.10031513527813073
SCI043	11	62652500	64607500	383	-0.05867581658192374	1955000	1.92028997585892	0.48	0.12533141373155002	0.012545702579647985	0.026136880374266636
SCI043	11	64692500	72577500	1490	-0.06344012578895758	7885000	1.91395893213343	0.48	0.12533141373155002	0.006360646213746427	0.01325134627863839
SCI043	11	72587500	72792500	41	-0.44084820583398276	205000	1.47340270275533	0.48	0.12533141373155002	0.03834444411757072	0.07988425857827235
SCI043	11	72802500	135072500	10724	-0.02560408480538527	62270000	1.96481831672823	0.48	0.12533141373155002	0.002370914932023576	0.00493940610838245
SCI043	12	17500	3162500	586	-0.00960873331541446	3145000	1.98672372801845	0.48	0.12533141373155002	0.010142512847596572	0.021130235099159525
SCI043	12	3172500	3352500	36	-0.26427566231803706	180000	1.66523332763782	0.48	0.12533141373155002	0.040920706583351084	0.0852514720486481
SCI043	12	3362500	34287500	5187	0.012080390884952372	30925000	2.01681728919363	0.48	0.12533141373155002	0.003409072603145267	0.007102234589885973
SCI043	12	34407500	57102500	3409	-0.005079747391091281	22695000	1.9929703578276	0.48	0.12533141373155002	0.004205144015732336	0.008760716699442367
SCI043	12	57112500	57242500	27	-0.3368258600267479	130000	1.58356286357894	0.48	0.12533141373155002	0.047251161922654876	0.09843992067219766
SCI043	12	57252500	103952500	7278	0.006968896698203502	46700000	2.00968431326291	0.48	0.12533141373155002	0.0028779838258120635	0.005995799637108465
SCI043	12	103962500	103992500	7	0.09217892975628136	30000	2.1319578710813	0.48	0.12533141373155002	0.09279943979364903	0.19333216623676883
SCI043	12	103997500	122127500	3441	-0.009853948866754223	18130000	1.98638607235309	0.48	0.12533141373155002	0.004185545218622108	0.008719885872129391
SCI043	12	122137500	122182500	10	-0.28289798895685897	45000	1.64387660680382	0.48	0.12533141373155002	0.07764158176010175	0.16175329533354532
SCI043	12	122192500	124287500	399	0.009390796401823822	2095000	2.01306086991651	0.48	0.12533141373155002	0.01229158607241976	0.025607470984207834
SCI043	12	124302500	124772500	94	-0.27392485070084466	470000	1.65413289763912	0.48	0.12533141373155002	0.02532389170919423	0.05275810772748798
SCI043	12	124782500	133252500	1548	0.04724471974649915	8470000	2.06657929287602	0.48	0.12533141373155002	0.006240349250961044	0.013000727606168841
SCI043	13	18502500	23382500	820	0.03636064477249257	4880000	2.05104713226947	0.48	0.12533141373155002	0.008574078360633007	0.017862663251318765
SCI043	13	23392500	25527500	384	-0.945612992750202	2135000	1.03841779185566	0.48	0.12533141373155002	0.012529356380419819	0.02610282579254129
SCI043	13	25537500	25567500	7	-0.9833377070979589	30000	1.01161637341773	0.48	0.12533141373155002	0.09279943979364903	0.19333216623676883
SCI043	13	25572500	62212500	5835	-1.0329988723805932	36640000	0.977386530341891	0.48	0.12533141373155002	0.003214207752987797	0.006696266152057911
SCI043	13	62227500	67867500	580	-1.142662711840323	5640000	0.9058457362438	0.48	0.12533141373155002	0.010194839142505461	0.021239248213553046
SCI043	13	67882500	114332500	6712	0.002538421718019497	46450000	2.00352209737009	0.48	0.12533141373155002	0.00299687342493892	0.006243486301956084
SCI043	14	19097500	19952500	69	0.4438226586711108	855000	2.72040728188696	0.48	0.12533141373155002	0.02955764502545503	0.06157842713636465
SCI043	14	19987500	105587500	14204	-0.0025765518127612245	85600000	1.99643132839754	0.48	0.12533141373155002	0.002060103512990848	0.0042918823187309335
SCI043	14	105927500	106062500	15	-0.8080721537627126	135000	1.14228911591195	0.48	0.12533141373155002	0.06339408604494358	0.13207101259363246
SCI043	14	106177500	106872500	87	0.13323182299856126	695000	2.19349561609311	0.48	0.12533141373155002	0.0263229614774581	0.05483950307803771
SCI043	15	20107500	21532500	65	0.5767935676488596	1425000	2.98306118257865	0.48	0.12533141373155002	0.03045353388161296	0.06344486225336034
SCI043	15	22227500	101967500	13771	-0.006455300276544888	79740000	1.99107104470995	0.48	0.12533141373155002	0.0020922406482927762	0.004358834683943284
SCI043	16	37500	16222500	2974	-0.012339106551013015	16185000	1.98296730874132	0.48	0.12533141373155002	0.00450219076098744	0.0093795640853905
SCI043	16	16472500	16752500	14	0.726847992087906	280000	3.31003848752138	0.48	0.12533141373155002	0.065619113168402	0.13670648576750416
SCI043	16	16767500	18172500	249	-0.02706139962720741	1405000	1.96283458969425	0.48	0.12533141373155002	0.01555946646627974	0.032415555138082794
SCI043	16	18767500	35232500	2451	-0.0028815871320830083	16465000	1.99600925881584	0.48	0.12533141373155002	0.004959326701370707	0.01033193062785564
SCI043	16	46727500	50647500	722	-0.007862777894076413	3920000	1.98912952463414	0.48	0.12533141373155002	0.009137466036641857	0.019036387576337202
SCI043	16	50652500	50682500	7	-0.19956355776748833	30000	1.74162792192546	0.48	0.12533141373155002	0.09279943979364903	0.19333216623676883
SCI043	16	50687500	68232500	3072	0.0018696347596992556	17545000	2.00259354429035	0.48	0.12533141373155002	0.004429796430248894	0.009228742563018531
SCI043	16	68242500	68297500	12	-0.23137808598773277	55000	1.70364165957249	0.48	0.12533141373155002	0.07087674288398231	0.1476598810082965
SCI043	16	68307500	70117500	327	0.01274446226187412	1810000	2.01774584227337	0.48	0.12533141373155002	0.013577521469027892	0.028286503060474776
SCI043	16	70127500	70202500	11	0.29262514009300195	75000	2.44973405914297	0.48	0.12533141373155002	0.07402834357810997	0.15422571578772912
SCI043	16	70212500	70677500	92	-0.012738357983169508	465000	1.98241861828511	0.48	0.12533141373155002	0.025597671468086797	0.05332848222518083
SCI043	16	70692500	70762500	15	-0.457976331313875	70000	1.4560134359893	0.48	0.12533141373155002	0.06339408604494358	0.13207101259363246
SCI043	16	70772500	74357500	598	0.016572001251481918	3585000	2.02310612596096	0.48	0.12533141373155002	0.010040232793716295	0.020917151653575616
SCI043	16	74432500	90102500	2890	-0.004926989109139295	15670000	1.99318139261845	0.48	0.12533141373155002	0.004567151868241279	0.009514899725502665
SCI043	17	152500	36117500	5778	-0.0031866869599955707	35965000	1.99558718923414	0.48	0.12533141373155002	0.00323002293258905	0.006729214442893855
SCI043	17	36122500	36192500	11	0.12744612580418946	70000	2.18471656879376	0.48	0.12533141373155002	0.07402834357810997	0.15422571578772912
SCI043	17	36197500	36632500	40	-0.030322430654407997	435000	1.9584028590864	0.48	0.12533141373155002	0.03882079088005087	0.08087664766677266
SCI043	17	36637500	44942500	1482	-0.05724958645796857	8305000	1.92218928897657	0.48	0.12533141373155002	0.0063777908438035795	0.013287064257924124
SCI043	17	44952500	46087500	208	0.5053015428572402	1135000	2.83884000651188	0.48	0.12533141373155002	0.017024042978594903	0.03546675620540605
SCI043	17	46502500	49437500	502	0.5532091026190535	2935000	2.93469200851587	0.48	0.12533141373155002	0.010958283099566752	0.022829756457430732
SCI043	17	49447500	49492500	10	0.12755760830489335	45000	2.18488539662644	0.48	0.12533141373155002	0.07764158176010175	0.16175329533354532
SCI043	17	49502500	75467500	4610	0.5760789528063651	25965000	2.9815839390427104	0.48	0.12533141373155002	0.0036161289744249783	0.0075336020300520385
SCI043	17	75477500	75642500	33	0.3301871592274228	165000	2.51435291210119	0.48	0.12533141373155002	0.04274028409248389	0.08904225852600811
SCI043	17	75652500	83202500	1430	0.5397216844947704	7550000	2.9073841065798995	0.48	0.12533141373155002	0.0064927152391197375	0.013526490081499453
SCI043	18	52500	37247500	5443	0.04644894518104615	37195000	2.06543970500543	0.48	0.12533141373155002	0.003327937851575265	0.00693320385744847
SCI043	18	37262500	37542500	57	-0.3068768518913006	280000	1.6167797396587	0.48	0.12533141373155002	0.03252047996616784	0.06775099992951633
SCI043	18	37552500	48757500	1916	0.005149800051741192	11205000	2.00715189577271	0.48	0.12533141373155002	0.005609144421289761	0.011685717544353668
SCI043	18	48767500	48872500	22	-0.23592449166068297	105000	1.6982813758849	0.48	0.12533141373155002	0.052345943744089164	0.10905404946685243
SCI043	18	48882500	80257500	5068	0.0331805116517516	31375000	2.04653098774529	0.48	0.12533141373155002	0.003448864018681784	0.007185133372253716
SCI043	19	102500	4287500	750	-0.09958509309151779	4185000	1.86660272506673	0.48	0.12533141373155002	0.008965277625900617	0.018677661720626286
SCI043	19	4297500	4387500	19	-0.3921287235022069	90000	1.52400884560112	0.48	0.12533141373155002	0.05632712358792849	0.11734817414151769
SCI043	19	4397500	20407500	3046	-0.07352872015245995	16010000	1.90062153335172	0.48	0.12533141373155002	0.004448662151514138	0.009268046148987788
SCI043	19	20422500	20522500	14	0.4373168465630709	100000	2.70816726401767	0.48	0.12533141373155002	0.065619113168402	0.13670648576750416
SCI043	19	20547500	42817500	3524	-0.016459777272665607	22270000	1.97731157634654	0.48	0.12533141373155002	0.0041359609020021415	0.008616585212504461
SCI043	19	42827500	43042500	42	0.4127125530609859	215000	2.66237271440326	0.48	0.12533141373155002	0.037885212651761396	0.07892752635783624
SCI043	19	43057500	43137500	15	0.10647427075965503	80000	2.15318797104079	0.48	0.12533141373155002	0.06339408604494358	0.13207101259363246
SCI043	19	43247500	54717500	2161	-0.03222032496394223	11470000	1.95582823463803	0.48	0.12533141373155002	0.005281618048446334	0.011003370934263196
SCI043	19	54737500	54862500	19	0.04332054196812376	125000	2.06096576743942	0.48	0.12533141373155002	0.05632712358792849	0.11734817414151769
SCI043	19	54867500	58582500	704	-0.0077403340118990015	3715000	1.98929835246682	0.48	0.12533141373155002	0.009253542947263747	0.01927821447346614
SCI043	20	67500	29122500	4840	0.03017225870878189	29055000	2.04226808497012	0.48	0.12533141373155002	0.003529162807277352	0.00735242251516115
SCI043	20	30287500	64332500	6361	-0.00957808430187239	34045000	1.98676593497662	0.48	0.12533141373155002	0.0030784469698669358	0.006413431187222783
SCI043	21	5297500	25972500	1969	5.919981115068752e-4	20675000	2.00082085204722	0.48	0.12533141373155002	0.00553313818485768	0.011527371218453502
SCI043	21	25977500	26037500	12	0.06446693705502389	60000	2.09139698427996	0.48	0.12533141373155002	0.07087674288398231	0.1476598810082965
SCI043	21	26042500	46677500	3600	0.0341025801167078	20635000	2.04783940344856	0.48	0.12533141373155002	0.004092070658335108	0.00852514720486481
SCI043	22	11287500	19707500	620	0.05004118319407252	8420000	2.07058895390217	0.48	0.12533141373155002	0.009860490744028597	0.020542689050059577
SCI043	22	19722500	19767500	9	-0.5392655236611004	45000	1.37624228504807	0.48	0.12533141373155002	0.08184141316670217	0.1705029440972962
SCI043	22	19777500	20127500	70	-0.051653387809604975	350000	1.92965992057265	0.48	0.12533141373155002	0.02934575953355969	0.06113699902824935
SCI043	22	20142500	20317500	36	-0.3976530765339623	175000	1.51818428537366	0.48	0.12533141373155002	0.040920706583351084	0.0852514720486481
SCI043	22	20327500	45897500	4786	-0.047210881088547915	25570000	1.93561110167462	0.48	0.12533141373155002	0.0035490165727922966	0.007393784526650618
SCI043	22	45907500	46007500	21	-0.5844770234208928	100000	1.33378208512908	0.48	0.12533141373155002	0.053577781545509746	0.11162037821981198
SCI043	22	46017500	46612500	113	0.01867733544894427	595000	2.02606061303285	0.48	0.12533141373155002	0.023096977579176246	0.048118703289950514
SCI043	22	46622500	46682500	13	-0.2639831599011214	60000	1.66557098330318	0.48	0.12533141373155002	0.06809617191437961	0.1418670248216242
SCI043	22	46692500	48592500	366	0.05394714778698918	1900000	2.07620247933877	0.48	0.12533141373155002	0.012833757588130209	0.02673699497527127
SCI043	22	48602500	48717500	23	-0.24109686333792824	115000	1.69220357390843	0.48	0.12533141373155002	0.051195342936173595	0.10665696445036166
SCI043	22	48732500	50777500	373	0.08056492748992108	2045000	2.11486405302246	0.48	0.12533141373155002	0.012712763232817956	0.026484923401704077
